Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-12937,2025-10-17,2025-10-20,Second Class,Home Office,South,Tamil Nadu,Office Supplies,Labels,6,0.0,3705.77,995.26
ORD-12938,2025-10-09,2025-10-10,First Class,Consumer,North,Rajasthan,Office Supplies,Labels,10,0.0,2103.96,537.77
ORD-12939,2025-12-21,2025-12-22,Standard Class,Corporate,South,Karnataka,Office Supplies,Envelopes,2,0.05,758.02,187.9
ORD-12940,2024-05-24,2024-05-25,Second Class,Consumer,West,Goa,Electronics,Laptops,14,0.05,530416.25,30332.05
ORD-12941,2024-02-09,2024-02-13,First Class,Corporate,North,Uttar Pradesh,Electronics,Headphones,2,0.1,20552.92,2781.02
ORD-12942,2025-07-08,2025-07-14,Second Class,Home Office,South,Telangana,Office Supplies,Paper,12,0.05,3262.73,1029.62
ORD-12943,2025-01-12,2025-01-19,Second Class,Consumer,North,Punjab,Clothing,Men's Wear,11,0.0,15126.14,3762.21
ORD-12944,2024-01-10,2024-01-12,First Class,Consumer,South,Kerala,Office Supplies,Envelopes,6,0.0,4801.2,575.07
ORD-12945,2025-06-28,2025-07-02,Standard Class,Corporate,West,Goa,Clothing,Footwear,10,0.2,20866.35,5561.73
ORD-12946,2025-07-09,2025-07-13,First Class,Consumer,North,Delhi,Electronics,Smartphones,8,0.15,154292.53,6190.64
ORD-12947,2024-11-04,2024-11-06,First Class,Consumer,South,Kerala,Furniture,Storage,14,0.0,134756.28,14636.79
ORD-12948,2024-03-05,2024-03-08,First Class,Home Office,South,Andhra Pradesh,Furniture,Chairs,13,0.1,160751.86,4699.87
ORD-12949,2025-11-11,2025-11-15,Standard Class,Consumer,North,Uttar Pradesh,Office Supplies,Envelopes,14,0.3,9698.76,2646.33
ORD-12950,2024-06-08,2024-06-14,Second Class,Consumer,West,Goa,Clothing,Men's Wear,12,0.1,34160.38,4721.7
ORD-12951,2024-11-07,2024-11-10,Standard Class,Consumer,South,Telangana,Office Supplies,Pens,4,0.0,367.31,80.67
ORD-12952,2024-02-21,2024-02-28,Standard Class,Home Office,North,Punjab,Clothing,Footwear,4,0.0,2562.19,199.93
ORD-12953,2025-04-19,2025-04-23,Standard Class,Corporate,South,Kerala,Furniture,Storage,3,0.05,36654.75,5530.56
ORD-12954,2024-01-17,2024-01-19,Standard Class,Consumer,West,Goa,Office Supplies,Envelopes,13,0.15,1120.63,119.94
ORD-12955,2024-08-04,2024-08-08,Standard Class,Home Office,South,Kerala,Electronics,Cameras,4,0.0,117512.51,9240.67
ORD-12956,2024-01-01,2024-01-03,Second Class,Corporate,South,Tamil Nadu,Electronics,Tablets,4,0.0,53347.44,2726.95
ORD-12957,2025-04-26,2025-04-30,Standard Class,Corporate,South,Andhra Pradesh,Office Supplies,Pens,4,0.1,1049.9,264.16
ORD-12958,2025-05-23,2025-05-24,Standard Class,Consumer,West,Gujarat,Electronics,Cameras,6,0.0,239890.08,20231.48
ORD-12959,2025-07-29,2025-08-03,Standard Class,Corporate,North,Uttar Pradesh,Electronics,Laptops,11,0.1,95372.86,17115.89
ORD-12960,2024-02-26,2024-02-29,Standard Class,Home Office,South,Kerala,Office Supplies,Pens,2,0.1,837.91,189.15
ORD-12961,2024-07-25,2024-07-30,First Class,Home Office,West,Maharashtra,Electronics,Cameras,6,0.05,126257.0,2813.63
ORD-12962,2024-06-04,2024-06-10,Same Day,Corporate,West,Gujarat,Clothing,Women's Wear,6,0.0,6043.41,1281.42
ORD-12963,2025-08-18,2025-08-24,First Class,Home Office,West,Maharashtra,Electronics,Tablets,4,0.15,114416.94,14435.59
ORD-12964,2024-01-05,2024-01-12,Standard Class,Consumer,South,Telangana,Office Supplies,Labels,9,0.0,7237.52,2300.18
ORD-12965,2024-12-14,2024-12-16,Second Class,Consumer,South,Telangana,Furniture,Tables,4,0.0,6669.82,374.97
ORD-12966,2024-11-22,2024-11-29,Standard Class,Consumer,South,Telangana,Office Supplies,Binders,3,0.0,3458.91,1203.1
ORD-12967,2025-05-02,2025-05-06,Standard Class,Home Office,North,Delhi,Clothing,Women's Wear,6,0.05,7950.55,1816.01
ORD-12968,2025-12-20,2025-12-23,Standard Class,Corporate,North,Punjab,Furniture,Chairs,13,0.0,205104.04,23807.06
ORD-12969,2024-12-12,2024-12-16,Standard Class,Consumer,East,Odisha,Clothing,Accessories,13,0.0,39128.15,9171.4
ORD-12970,2024-12-03,2024-12-09,Same Day,Consumer,North,Rajasthan,Office Supplies,Paper,14,0.0,5981.31,887.27
ORD-12971,2024-02-20,2024-02-22,Standard Class,Corporate,South,Kerala,Office Supplies,Envelopes,5,0.1,5167.23,1535.99
ORD-12972,2024-02-09,2024-02-12,Second Class,Consumer,East,Odisha,Electronics,Cameras,9,0.05,179289.25,7891.73
ORD-12973,2024-11-29,2024-12-01,Second Class,Home Office,North,Punjab,Electronics,Smartphones,4,0.0,166982.37,17838.14
ORD-12974,2024-09-23,2024-09-25,Standard Class,Consumer,North,Haryana,Furniture,Chairs,3,0.0,24436.8,3199.98
ORD-12975,2024-01-15,2024-01-16,Standard Class,Consumer,South,Tamil Nadu,Electronics,Laptops,2,0.1,50908.05,1046.2
ORD-12976,2024-12-29,2024-12-31,Standard Class,Corporate,South,Karnataka,Furniture,Storage,11,0.0,209865.51,32591.59
ORD-12977,2024-03-29,2024-04-01,First Class,Consumer,North,Delhi,Clothing,Men's Wear,14,0.0,30011.03,5371.15
ORD-12978,2025-02-09,2025-02-16,Standard Class,Consumer,West,Goa,Office Supplies,Labels,6,0.05,961.83,224.87
ORD-12979,2024-06-21,2024-06-25,Standard Class,Corporate,West,Gujarat,Furniture,Chairs,14,0.2,128955.43,23626.87
ORD-12980,2024-04-04,2024-04-05,Standard Class,Consumer,West,Gujarat,Office Supplies,Binders,12,0.0,1800.12,283.99
ORD-12981,2024-05-14,2024-05-16,Standard Class,Consumer,North,Punjab,Electronics,Cameras,9,0.15,108624.49,22929.51
ORD-12982,2024-03-31,2024-04-02,Standard Class,Consumer,South,Andhra Pradesh,Office Supplies,Paper,4,0.0,2522.35,502.78
ORD-12983,2024-10-03,2024-10-10,Standard Class,Home Office,South,Karnataka,Office Supplies,Labels,11,0.0,7214.28,765.72
ORD-12984,2024-07-19,2024-07-23,Standard Class,Home Office,West,Goa,Furniture,Bookcases,12,0.15,98714.74,18101.02
ORD-12985,2024-08-28,2024-09-01,First Class,Consumer,West,Goa,Electronics,Headphones,6,0.1,230528.8,-7726.25
ORD-12986,2025-01-20,2025-01-23,Standard Class,Consumer,South,Karnataka,Clothing,Men's Wear,10,0.1,6710.2,569.1
ORD-12987,2024-04-17,2024-04-22,First Class,Consumer,West,Maharashtra,Electronics,Laptops,7,0.0,102425.85,20357.25
ORD-12988,2025-06-06,2025-06-09,First Class,Corporate,East,Odisha,Furniture,Storage,3,0.05,24990.63,2445.02
ORD-12989,2025-10-30,2025-11-06,Second Class,Consumer,East,Jharkhand,Furniture,Tables,3,0.0,46512.29,2051.79
ORD-12990,2025-05-13,2025-05-19,First Class,Consumer,East,West Bengal,Office Supplies,Paper,1,0.1,899.9,184.82
ORD-12991,2025-09-02,2025-09-06,Second Class,Corporate,South,Kerala,Furniture,Storage,14,0.0,270857.94,7160.83
ORD-12992,2024-10-28,2024-11-02,Standard Class,Consumer,North,Uttar Pradesh,Electronics,Cameras,3,0.05,51288.66,-907.29
ORD-12993,2024-02-16,2024-02-18,Standard Class,Consumer,West,Maharashtra,Furniture,Chairs,7,0.15,14713.03,640.28
ORD-12994,2024-07-03,2024-07-04,Standard Class,Corporate,East,Odisha,Office Supplies,Paper,9,0.2,7909.66,1500.2
ORD-12995,2024-09-06,2024-09-13,Same Day,Corporate,North,Delhi,Clothing,Accessories,13,0.05,8010.26,512.35
ORD-12996,2025-09-06,2025-09-07,Standard Class,Corporate,North,Rajasthan,Electronics,Tablets,4,0.1,156215.32,-215.45
ORD-12997,2024-06-30,2024-07-03,Standard Class,Consumer,South,Tamil Nadu,Electronics,Tablets,12,0.0,479287.57,118356.21
ORD-12998,2024-10-11,2024-10-15,First Class,Consumer,South,Andhra Pradesh,Electronics,Headphones,4,0.2,38992.55,7448.99
ORD-12999,2024-12-30,2025-01-05,First Class,Corporate,North,Uttar Pradesh,Office Supplies,Binders,8,0.2,3177.84,730.83
ORD-13000,2025-01-04,2025-01-11,Same Day,Consumer,North,Haryana,Office Supplies,Pens,3,0.0,2943.09,714.39
ORD-13001,2025-01-07,2025-01-08,First Class,Home Office,East,Odisha,Office Supplies,Labels,13,0.1,1338.09,173.85
ORD-13002,2025-11-05,2025-11-06,Standard Class,Corporate,North,Punjab,Furniture,Tables,10,0.15,22139.56,1128.9
ORD-13003,2024-07-14,2024-07-21,Standard Class,Corporate,West,Gujarat,Office Supplies,Labels,11,0.05,8019.31,1235.88
ORD-13004,2025-09-19,2025-09-24,Standard Class,Consumer,West,Goa,Electronics,Smartphones,13,0.15,490724.88,56211.54
ORD-13005,2025-05-30,2025-06-03,Standard Class,Corporate,South,Telangana,Electronics,Headphones,10,0.1,29856.86,4526.23
ORD-13006,2025-04-08,2025-04-11,Standard Class,Home Office,North,Delhi,Furniture,Tables,7,0.0,17836.53,1222.84
ORD-13007,2025-10-27,2025-10-31,Standard Class,Consumer,North,Punjab,Electronics,Cameras,12,0.0,83492.34,4170.41
ORD-13008,2024-03-08,2024-03-12,Second Class,Corporate,South,Kerala,Office Supplies,Binders,9,0.0,7649.67,1826.43
ORD-13009,2025-08-26,2025-08-28,Second Class,Corporate,North,Haryana,Electronics,Cameras,6,0.05,173351.34,-3969.99
ORD-13010,2024-02-22,2024-02-26,Second Class,Consumer,South,Telangana,Electronics,Laptops,14,0.15,79494.71,-1898.25
ORD-13011,2025-07-30,2025-08-01,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Envelopes,10,0.0,4669.38,779.75
ORD-13012,2024-06-18,2024-06-19,Second Class,Consumer,North,Punjab,Electronics,Cameras,5,0.0,95740.7,14493.03
ORD-13013,2024-11-04,2024-11-06,Standard Class,Consumer,North,Punjab,Electronics,Headphones,8,0.0,251494.87,41273.44
ORD-13014,2024-05-22,2024-05-29,Same Day,Corporate,North,Haryana,Office Supplies,Binders,6,0.3,347.0,78.89
ORD-13015,2025-12-30,2026-01-05,Second Class,Corporate,East,West Bengal,Office Supplies,Labels,2,0.05,556.72,93.39
ORD-13016,2024-11-18,2024-11-23,Standard Class,Consumer,North,Haryana,Electronics,Headphones,13,0.1,295435.06,68998.85
ORD-13017,2025-07-29,2025-07-30,First Class,Consumer,South,Telangana,Furniture,Storage,13,0.0,171871.99,5011.66
ORD-13018,2025-01-15,2025-01-17,Second Class,Corporate,West,Maharashtra,Office Supplies,Paper,6,0.05,6060.25,1921.03
ORD-13019,2024-03-14,2024-03-16,Standard Class,Corporate,South,Andhra Pradesh,Office Supplies,Pens,12,0.2,8712.53,3006.9
ORD-13020,2025-01-24,2025-01-31,Second Class,Corporate,West,Gujarat,Clothing,Accessories,14,0.05,27231.31,1861.38
ORD-13021,2024-07-27,2024-07-30,Second Class,Consumer,North,Rajasthan,Furniture,Bookcases,4,0.0,62425.74,7450.37
ORD-13022,2025-07-12,2025-07-16,Standard Class,Consumer,North,Punjab,Furniture,Chairs,8,0.05,50602.29,5077.87
ORD-13023,2024-06-15,2024-06-18,Second Class,Consumer,South,Kerala,Electronics,Cameras,2,0.05,65937.85,2195.15
ORD-13024,2025-06-24,2025-06-25,Standard Class,Consumer,North,Rajasthan,Clothing,Accessories,12,0.0,25331.62,4552.71
ORD-13025,2025-06-16,2025-06-17,Standard Class,Corporate,North,Uttar Pradesh,Electronics,Headphones,1,0.15,34937.9,7343.32
ORD-13026,2024-06-27,2024-06-29,Same Day,Corporate,West,Gujarat,Furniture,Chairs,9,0.0,38552.09,777.0
ORD-13027,2025-06-29,2025-07-06,Standard Class,Corporate,South,Telangana,Furniture,Chairs,3,0.1,47777.85,8479.68
ORD-13028,2024-02-23,2024-02-29,Standard Class,Consumer,North,Uttar Pradesh,Clothing,Men's Wear,12,0.1,34181.69,2029.62
ORD-13029,2024-05-26,2024-05-30,Standard Class,Consumer,West,Goa,Furniture,Storage,3,0.0,17939.52,991.63
ORD-13030,2025-06-29,2025-07-02,First Class,Consumer,North,Haryana,Electronics,Headphones,14,0.15,357974.13,-5638.78
ORD-13031,2024-03-09,2024-03-15,Second Class,Home Office,East,Odisha,Electronics,Smartphones,8,0.05,51515.93,9673.79
ORD-13032,2025-10-11,2025-10-15,Standard Class,Consumer,North,Uttar Pradesh,Furniture,Chairs,5,0.05,51378.85,5069.31
ORD-13033,2024-05-23,2024-05-25,Standard Class,Corporate,South,Tamil Nadu,Office Supplies,Binders,11,0.0,8422.89,1958.98
ORD-13034,2024-04-03,2024-04-07,First Class,Corporate,South,Karnataka,Office Supplies,Pens,7,0.0,1666.14,356.38
ORD-13035,2024-06-04,2024-06-07,Standard Class,Corporate,North,Delhi,Office Supplies,Envelopes,10,0.05,4489.52,787.7
ORD-13036,2025-03-27,2025-03-29,Standard Class,Consumer,West,Goa,Office Supplies,Binders,13,0.1,5321.58,714.1
ORD-13037,2024-10-21,2024-10-23,Standard Class,Consumer,West,Gujarat,Furniture,Storage,1,0.0,12134.15,413.04
ORD-13038,2025-10-14,2025-10-15,Standard Class,Consumer,South,Telangana,Clothing,Women's Wear,13,0.0,44763.12,9490.36
ORD-13039,2025-06-29,2025-06-30,Standard Class,Home Office,South,Telangana,Electronics,Tablets,6,0.1,142760.53,6813.05
ORD-13040,2025-02-28,2025-03-04,Second Class,Consumer,East,Odisha,Furniture,Storage,4,0.05,29338.95,3455.53
ORD-13041,2024-12-07,2024-12-11,Standard Class,Corporate,North,Rajasthan,Office Supplies,Envelopes,10,0.05,1213.17,424.17
ORD-13042,2025-03-03,2025-03-04,Second Class,Consumer,North,Punjab,Electronics,Tablets,14,0.05,110026.63,7866.87
ORD-13043,2024-01-24,2024-01-27,Second Class,Consumer,South,Andhra Pradesh,Office Supplies,Labels,14,0.15,12606.03,2444.77
ORD-13044,2025-03-08,2025-03-11,Standard Class,Corporate,North,Delhi,Electronics,Smartphones,10,0.0,47236.9,8770.85
ORD-13045,2025-07-22,2025-07-29,Standard Class,Corporate,North,Delhi,Furniture,Bookcases,10,0.1,169353.12,23186.38
ORD-13046,2024-11-02,2024-11-07,Standard Class,Corporate,North,Punjab,Office Supplies,Labels,3,0.0,3226.09,1037.31
ORD-13047,2024-09-25,2024-09-26,Second Class,Consumer,North,Rajasthan,Furniture,Bookcases,5,0.1,36622.17,1941.92
ORD-13048,2025-09-27,2025-10-04,Second Class,Home Office,South,Tamil Nadu,Office Supplies,Envelopes,5,0.0,1979.03,413.06
ORD-13049,2024-08-14,2024-08-15,First Class,Corporate,East,Jharkhand,Office Supplies,Pens,9,0.1,9441.34,2520.79
ORD-13050,2024-08-25,2024-08-30,Same Day,Corporate,South,Andhra Pradesh,Clothing,Women's Wear,7,0.05,14839.05,2441.17
ORD-13051,2024-11-26,2024-11-27,Second Class,Home Office,South,Tamil Nadu,Office Supplies,Paper,10,0.1,3957.96,788.48
ORD-13052,2025-03-30,2025-04-04,Standard Class,Consumer,North,Haryana,Electronics,Cameras,14,0.0,345409.39,62542.31
ORD-13053,2025-03-13,2025-03-19,Second Class,Corporate,West,Maharashtra,Furniture,Storage,3,0.2,16028.61,2410.77
ORD-13054,2025-02-10,2025-02-17,Same Day,Corporate,East,Odisha,Office Supplies,Labels,2,0.0,1874.65,348.1
ORD-13055,2024-02-14,2024-02-16,Standard Class,Home Office,South,Karnataka,Office Supplies,Pens,5,0.0,4592.03,601.12
ORD-13056,2025-02-06,2025-02-13,Second Class,Corporate,South,Telangana,Electronics,Tablets,6,0.1,224979.13,24505.04
ORD-13057,2025-09-17,2025-09-23,Second Class,Consumer,South,Andhra Pradesh,Clothing,Women's Wear,10,0.05,14861.35,2294.55
ORD-13058,2024-05-05,2024-05-08,First Class,Corporate,West,Maharashtra,Office Supplies,Binders,3,0.2,191.94,52.63
ORD-13059,2024-09-09,2024-09-13,Standard Class,Consumer,West,Gujarat,Electronics,Laptops,14,0.0,140767.22,25351.9
ORD-13060,2024-11-27,2024-12-04,Standard Class,Home Office,East,West Bengal,Furniture,Tables,1,0.0,14400.58,528.65
ORD-13061,2024-04-23,2024-04-28,Standard Class,Consumer,East,West Bengal,Electronics,Headphones,7,0.15,74519.37,17198.06
ORD-13062,2024-04-08,2024-04-13,Standard Class,Consumer,South,Tamil Nadu,Office Supplies,Pens,2,0.0,758.88,141.66
ORD-13063,2024-08-16,2024-08-19,Standard Class,Consumer,East,Jharkhand,Electronics,Smartphones,6,0.05,124426.02,4946.69
ORD-13064,2025-01-30,2025-02-01,Standard Class,Consumer,South,Andhra Pradesh,Furniture,Storage,14,0.0,55050.26,5000.19
ORD-13065,2024-07-11,2024-07-18,Second Class,Consumer,North,Rajasthan,Office Supplies,Labels,7,0.15,4780.93,897.27
ORD-13066,2024-11-07,2024-11-13,Standard Class,Home Office,East,Jharkhand,Electronics,Tablets,10,0.05,182439.49,37584.84
ORD-13067,2024-09-03,2024-09-08,Standard Class,Consumer,North,Punjab,Clothing,Accessories,10,0.0,18948.29,2565.63
ORD-13068,2024-12-23,2024-12-28,First Class,Corporate,East,West Bengal,Furniture,Chairs,12,0.0,54452.18,1787.08
ORD-13069,2025-12-22,2025-12-27,Standard Class,Consumer,South,Tamil Nadu,Electronics,Cameras,13,0.0,230853.1,48951.38
ORD-13070,2024-01-15,2024-01-18,Standard Class,Consumer,North,Haryana,Electronics,Headphones,7,0.3,106554.4,257.2
ORD-13071,2024-08-25,2024-08-26,Same Day,Corporate,North,Haryana,Electronics,Headphones,4,0.3,104232.61,24263.92
ORD-13072,2024-09-04,2024-09-10,Standard Class,Consumer,South,Andhra Pradesh,Electronics,Cameras,14,0.0,388235.84,87763.94
ORD-13073,2024-09-02,2024-09-06,Standard Class,Home Office,South,Kerala,Clothing,Men's Wear,10,0.0,34708.22,1994.82
ORD-13074,2025-11-12,2025-11-15,Standard Class,Corporate,West,Maharashtra,Office Supplies,Labels,5,0.1,5259.68,548.08
ORD-13075,2025-05-12,2025-05-19,Standard Class,Consumer,North,Punjab,Electronics,Laptops,9,0.0,338519.57,-9763.88
ORD-13076,2025-05-28,2025-05-30,Standard Class,Home Office,North,Uttar Pradesh,Office Supplies,Pens,3,0.0,191.93,48.54
ORD-13077,2025-09-27,2025-10-02,First Class,Corporate,North,Haryana,Furniture,Bookcases,14,0.1,75579.48,7242.67
ORD-13078,2024-06-15,2024-06-22,Second Class,Corporate,North,Rajasthan,Electronics,Tablets,4,0.0,106971.99,302.2
ORD-13079,2025-07-16,2025-07-21,Second Class,Consumer,South,Telangana,Office Supplies,Envelopes,2,0.1,1060.36,254.39
ORD-13080,2024-12-21,2024-12-27,Second Class,Consumer,South,Kerala,Clothing,Men's Wear,8,0.0,17622.46,5198.25
ORD-13081,2024-09-01,2024-09-06,Standard Class,Corporate,North,Uttar Pradesh,Office Supplies,Labels,4,0.1,1655.05,491.13
ORD-13082,2025-02-26,2025-03-03,Standard Class,Home Office,South,Karnataka,Office Supplies,Pens,13,0.0,10051.16,2774.44
ORD-13083,2025-04-27,2025-05-01,First Class,Consumer,North,Uttar Pradesh,Office Supplies,Pens,2,0.05,1427.44,278.88
ORD-13084,2024-04-28,2024-05-03,Same Day,Consumer,South,Karnataka,Furniture,Chairs,14,0.2,221476.53,11681.68
ORD-13085,2024-03-30,2024-04-05,Second Class,Consumer,East,Odisha,Electronics,Tablets,8,0.15,120803.52,26138.18
ORD-13086,2024-01-03,2024-01-04,Same Day,Home Office,South,Andhra Pradesh,Electronics,Cameras,5,0.0,53622.17,-181.84
ORD-13087,2024-10-30,2024-11-04,First Class,Consumer,North,Punjab,Furniture,Tables,4,0.0,17908.4,1371.82
ORD-13088,2025-08-07,2025-08-09,Standard Class,Corporate,East,West Bengal,Electronics,Tablets,11,0.0,149679.15,-4311.47
ORD-13089,2025-08-30,2025-09-04,Standard Class,Consumer,East,West Bengal,Furniture,Chairs,9,0.05,16341.41,983.22
ORD-13090,2024-02-25,2024-03-02,First Class,Corporate,West,Goa,Office Supplies,Labels,3,0.0,813.52,274.06
ORD-13091,2025-05-13,2025-05-14,Standard Class,Home Office,East,Jharkhand,Office Supplies,Envelopes,8,0.15,866.67,146.89
ORD-13092,2025-07-17,2025-07-22,Same Day,Consumer,North,Punjab,Electronics,Headphones,7,0.05,258476.16,17815.33
ORD-13093,2024-08-15,2024-08-16,Standard Class,Corporate,North,Uttar Pradesh,Electronics,Headphones,3,0.15,28224.51,6726.87
ORD-13094,2024-12-26,2024-12-29,Same Day,Consumer,South,Kerala,Electronics,Headphones,11,0.15,60251.46,101.59
ORD-13095,2025-03-23,2025-03-28,Standard Class,Corporate,North,Delhi,Office Supplies,Pens,6,0.05,5605.89,1263.86
ORD-13096,2024-06-03,2024-06-09,Same Day,Consumer,North,Haryana,Electronics,Tablets,2,0.1,11455.66,1693.11
ORD-13097,2024-10-16,2024-10-20,Second Class,Home Office,South,Kerala,Furniture,Bookcases,6,0.0,56504.15,9279.63
ORD-13098,2024-05-25,2024-05-29,Standard Class,Consumer,North,Haryana,Office Supplies,Labels,13,0.05,3478.11,615.21
ORD-13099,2025-04-25,2025-05-02,Second Class,Consumer,West,Goa,Furniture,Storage,11,0.15,76016.14,3044.97
ORD-13100,2025-04-18,2025-04-22,Same Day,Consumer,South,Karnataka,Office Supplies,Labels,1,0.0,1110.83,312.55
ORD-13101,2024-06-17,2024-06-19,Standard Class,Consumer,West,Gujarat,Furniture,Chairs,13,0.3,175363.35,27433.37
ORD-13102,2024-10-08,2024-10-10,Standard Class,Consumer,North,Haryana,Furniture,Storage,2,0.2,14770.68,724.86
ORD-13103,2025-03-02,2025-03-07,Second Class,Home Office,West,Maharashtra,Clothing,Men's Wear,12,0.0,6569.18,1309.83
ORD-13104,2025-10-27,2025-10-30,Standard Class,Consumer,South,Telangana,Electronics,Headphones,3,0.05,25827.83,3456.57
ORD-13105,2025-03-26,2025-03-27,Second Class,Corporate,South,Tamil Nadu,Office Supplies,Labels,3,0.05,1527.69,255.65
ORD-13106,2025-05-14,2025-05-19,Same Day,Home Office,East,West Bengal,Electronics,Cameras,14,0.0,605242.79,-20345.31
ORD-13107,2025-10-17,2025-10-21,Standard Class,Home Office,West,Goa,Furniture,Storage,9,0.0,70999.95,9549.58
ORD-13108,2024-12-25,2024-12-26,Second Class,Consumer,West,Maharashtra,Clothing,Men's Wear,9,0.1,25253.94,1512.29
ORD-13109,2025-06-10,2025-06-16,Second Class,Consumer,East,Bihar,Office Supplies,Paper,5,0.0,454.18,118.46
ORD-13110,2024-12-11,2024-12-16,First Class,Home Office,South,Tamil Nadu,Electronics,Smartphones,1,0.0,29232.8,6151.85
ORD-13111,2025-09-14,2025-09-18,Standard Class,Home Office,East,West Bengal,Electronics,Headphones,6,0.0,171262.2,6106.65
ORD-13112,2024-10-06,2024-10-12,Standard Class,Home Office,North,Punjab,Office Supplies,Labels,6,0.0,3243.98,443.13
ORD-13113,2025-05-10,2025-05-11,Standard Class,Corporate,West,Goa,Furniture,Bookcases,14,0.1,203277.7,37102.1
ORD-13114,2024-09-08,2024-09-10,Second Class,Corporate,South,Kerala,Office Supplies,Labels,4,0.05,1981.96,663.02
ORD-13115,2024-02-01,2024-02-03,Second Class,Consumer,South,Kerala,Electronics,Cameras,12,0.0,160143.6,23461.28
ORD-13116,2025-06-21,2025-06-24,Standard Class,Home Office,East,West Bengal,Furniture,Bookcases,13,0.1,162436.75,29834.43
ORD-13117,2025-09-02,2025-09-09,Standard Class,Consumer,North,Punjab,Electronics,Tablets,3,0.15,62458.86,2521.61
ORD-13118,2024-11-28,2024-12-02,First Class,Consumer,East,Jharkhand,Electronics,Smartphones,1,0.1,6752.63,1163.87
ORD-13119,2024-03-10,2024-03-12,Standard Class,Corporate,South,Tamil Nadu,Electronics,Headphones,13,0.1,379757.94,32262.61
